date,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,title,author,contributor,book_image,book_image_width,book_image_height,amazon_product_url,isbns,buy_links,book_uri,waargenomen,category,barnes_and_noble_price,rating,ban_link
2023-09-10,10,3,2,0,0,1250316774,9781250316776,St. Martin's Griffin,"A staged friendship between the son of the president and his rival, the Prince of Wales, evolves into a secret and potentially dangerous romance.","RED, WHITE AND ROYAL BLUE",Casey McQuiston,by Casey McQuiston,https://storage.googleapis.com/du-prd/books/images/9781250316776.jpg,323,495,https://www.amazon.com/White-Royal-Blue-Casey-McQuiston/dp/1250316774?tag=NYTBSREV-20,"[{'isbn10': '1250316774', 'isbn13': '9781250316776'}, {'isbn10': '1250856035', 'isbn13': '9781250856036'}, {'isbn10': '1250905702', 'isbn13': '9781250905703'}, {'isbn10': '1250316782', 'isbn13': '9781250316783'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/White-Royal-Blue-Casey-McQuiston/dp/1250316774?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250316776?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250316776'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FRED%252C%2BWHITE%2BAND%2BROYAL%2BBLUE%2FCasey%2BMcQuiston%2F9781250316776'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781250316776'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781250316776?aff=NYT'}]",nyt://book/65895cc4-aae9-5171-adb2-fe4ff8698334,2,Combined Print & E-Book Fiction,16.99,4.5,https://www.barnesandnoble.com/w/red-white-royal-blue-casey-mcquiston/1129285387?ean=9781250316776
2023-10-01,2,1,2,0,0,1668016133,9781668016138,Scribner,The private detective Holly Gibney investigates whether a married pair of octogenarian academics had anything to do with Bonnie Dahl’s disappearance.,HOLLY,Stephen King,by Stephen King,https://storage.googleapis.com/du-prd/books/images/9781668016138.jpg,327,500,https://www.amazon.com/dp/1668016133?tag=NYTBSREV-20,"[{'isbn10': '1668016133', 'isbn13': '9781668016138'}, {'isbn10': '1668014955', 'isbn13': '9781668014950'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1668016133?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781668016138?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781668016138'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FHOLLY%2FStephen%2BKing%2F9781668016138'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781668016138'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781668016138?aff=NYT'}]",nyt://book/24a09504-4f13-5e38-a4a0-f6b8978e5ca7,2,Combined Print & E-Book Fiction,30.0,3.5,https://www.barnesandnoble.com/w/holly-stephen-king/1142967024?ean=9781668016138
2023-10-01,5,2,2,0,0,1728276128,9781728276120,Bloom,The third book in the Knockemout series. A mogul and a small-town librarian share a dark secret from their past.,THINGS WE LEFT BEHIND,Lucy Score,by Lucy Score,https://storage.googleapis.com/du-prd/books/images/9781728276120.jpg,313,500,https://www.amazon.com/dp/1728276128?tag=NYTBSREV-20,"[{'isbn10': '', 'isbn13': ''}, {'isbn10': '1728276128', 'isbn13': '9781728276120'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1728276128?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781728276120?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781728276120'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHINGS%2BWE%2BLEFT%2BBEHIND%2FLucy%2BScore%2F9781728276120'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781728276120'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781728276120?aff=NYT'}]",nyt://book/1ffb7d0e-424f-5295-a565-5a67710dbfd9,2,Combined Print & E-Book Fiction,18.99,4.6,https://www.barnesandnoble.com/w/things-we-left-behind-lucy-score/1143065041?ean=9781728276120
2023-10-01,12,3,2,0,0,1250284104,9781250284105,St. Martin's,The 57th book of the In Death series. Eve Dallas looks into the death of an internal affairs captain.,PAYBACK IN DEATH,J.D. Robb,by J.D. Robb,https://storage.googleapis.com/du-prd/books/images/9781250284099.jpg,329,500,https://www.amazon.com/dp/1250284090?tag=NYTBSREV-20,"[{'isbn10': '1250284090', 'isbn13': '9781250284099'}, {'isbn10': '1250284104', 'isbn13': '9781250284105'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1250284090?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250284105?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250284105'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FPAYBACK%2BIN%2BDEATH%2FJ.D.%2BRobb%2F9781250284105'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781250284105'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781250284105?aff=NYT'}]",nyt://book/13f7d886-93a5-5cea-b765-99b793ae8995,2,Combined Print & E-Book Fiction,14.99,5.0,https://www.barnesandnoble.com/w/payback-in-death-j-d-robb/1142827184?ean=9781250284105
2023-09-24,7,0,1,0,0,0593297326,9780593297322,Viking,The 19th book in the Longmire series. A rifle connected to a cold case once belonged to Walt’s grandfather.,THE LONGMIRE DEFENSE,Craig Johnson,by Craig Johnson,https://storage.googleapis.com/du-prd/books/images/9780593297315.jpg,331,500,https://www.amazon.com/dp/0593297318?tag=NYTBSREV-20,"[{'isbn10': '0593297318', 'isbn13': '9780593297315'}, {'isbn10': '0593297326', 'isbn13': '9780593297322'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593297318?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593297322?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593297322'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BLONGMIRE%2BDEFENSE%2FCraig%2BJohnson%2F9780593297322'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593297322'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593297322?aff=NYT'}]",nyt://book/7a99d024-ea19-55ae-8ff2-916ace763574,1,Combined Print & E-Book Fiction,14.99,5.0,https://www.barnesandnoble.com/w/the-longmire-defense-craig-johnson/1143255273?ean=9780593297322
2023-09-24,8,0,1,0,0,0593422821,9780593422823,Putnam,Jack Ryan Jr. witnesses a professional hit and gets caught up in the cold case of a college student who vanished.,TOM CLANCY: WEAPONS GRADE,Don Bentley,by Don Bentley,https://storage.googleapis.com/du-prd/books/images/9780593422816.jpg,332,500,https://www.amazon.com/dp/0593422813?tag=NYTBSREV-20,"[{'isbn10': '0593422813', 'isbn13': '9780593422816'}, {'isbn10': '0593422821', 'isbn13': '9780593422823'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593422813?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593422823?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593422823'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTOM%2BCLANCY%253A%2BWEAPONS%2BGRADE%2FDon%2BBentley%2F9780593422823'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593422823'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593422823?aff=NYT'}]",nyt://book/1b5cf419-5262-56d8-a7c8-11a67035ff88,1,Combined Print & E-Book Fiction,14.99,5.0,https://www.barnesandnoble.com/w/tom-clancy-weapons-grade-don-bentley/1143085983?ean=9780593422823
2023-09-24,13,0,1,0,0,1250836786,9781250836786,Minotaur,The third book in the Matthew Venn series. The investigation into the death of a sailor near Scully Cove turns up secrets and superstitions.,THE RAGING STORM,Ann Cleeves,by Ann Cleeves,https://storage.googleapis.com/du-prd/books/images/9781250836786.jpg,329,500,https://www.amazon.com/dp/1250836778?tag=NYTBSREV-20,"[{'isbn10': '1250836786', 'isbn13': '9781250836786'}, {'isbn10': '1250836778', 'isbn13': '9781250836779'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1250836778?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250836786?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250836786'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BRAGING%2BSTORM%2FAnn%2BCleeves%2F9781250836786'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781250836786'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781250836786?aff=NYT'}]",nyt://book/a3a90be1-f57b-5427-a18f-039c0276af45,1,Combined Print & E-Book Fiction,14.99,4.3,https://www.barnesandnoble.com/w/the-raging-storm-ann-cleeves/1143374027?ean=9781250836786
2023-09-24,15,0,1,0,0,059354398X,9780593543986,Putnam,The 20th book in the NUMA Files series. A distress call from a freighter leads to a plot to hijack a nuclear submarine.,CLIVE CUSSLER: CONDOR'S FURY,Graham Brown,by Graham Brown,https://storage.googleapis.com/du-prd/books/images/9780593543986.jpg,332,500,https://www.amazon.com/dp/0593543971?tag=NYTBSREV-20,"[{'isbn10': '059354398X', 'isbn13': '9780593543986'}, {'isbn10': '0593543971', 'isbn13': '9780593543979'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593543971?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593543986?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593543986'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FCLIVE%2BCUSSLER%253A%2BCONDOR%2527S%2BFURY%2FGraham%2BBrown%2F9780593543986'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593543986'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593543986?aff=NYT'}]",nyt://book/40a2fcd8-5e36-5e30-b6e1-a306c9931901,1,Combined Print & E-Book Fiction,14.99,4.0,https://www.barnesandnoble.com/w/clive-cussler-condors-fury-graham-brown/1143175173?ean=9780593543986
2023-10-01,1,0,1,0,0,1982165022,9781982165024,Atria/Emily Bestler,The 22nd book in the Mitch Rapp series. Rapp and his team try to foil a plot by Russia without being discovered.,VINCE FLYNN: CODE RED,Kyle Mills,by Kyle Mills,https://storage.googleapis.com/du-prd/books/images/9781982164997.jpg,329,500,https://www.amazon.com/dp/1982164999?tag=NYTBSREV-20,"[{'isbn10': '1982164999', 'isbn13': '9781982164997'}, {'isbn10': '1982165022', 'isbn13': '9781982165024'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982164999?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982165024?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982165024'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FVINCE%2BFLYNN%253A%2BCODE%2BRED%2FKyle%2BMills%2F9781982165024'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781982165024'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781982165024?aff=NYT'}]",nyt://book/4f71c559-3e1b-57af-93d5-feebb40ba368,1,Combined Print & E-Book Fiction,14.99,4.5,https://www.barnesandnoble.com/w/code-red-vince-flynn/1143498675?ean=9781982165024
2023-10-01,4,0,1,0,0,1538752700,9781538752708,Grand Central,"Three thrillers: “23 ½ Lies” (written with Maxine Paetro), “Fallen Ranger” (written with Andrew Bourelle) and “Watch Your Back” (written with Loren D. Estleman).",23 1/2 LIES,James Patterson,by James Patterson,https://storage.googleapis.com/du-prd/books/images/9781538752685.jpg,333,500,https://www.amazon.com/dp/1538752689?tag=NYTBSREV-20,"[{'isbn10': '1538752689', 'isbn13': '9781538752685'}, {'isbn10': '1538752700', 'isbn13': '9781538752708'}, {'isbn10': '1538752727', 'isbn13': '9781538752722'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1538752689?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781538752708?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538752708'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2F23%2B1%252F2%2BLIES%2FJames%2BPatterson%2F9781538752708'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781538752708'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781538752708?aff=NYT'}]",nyt://book/b1c5510e-acb9-5aad-8643-266a6666eba7,1,Combined Print & E-Book Fiction,14.99,4.3,https://www.barnesandnoble.com/w/23-1-2-lies-james-patterson/1142902681?ean=9781538752708
2023-10-01,6,0,1,0,0,1250750199,9781250750198,Bramble,"In a world where only nine cities were spared divine destruction, Calista must decide whether to follow her intuition to safety or court calamity by pursuing a love.",FALL OF RUIN AND WRATH,Jennifer L. Armentrout,by Jennifer L. Armentrout,https://storage.googleapis.com/du-prd/books/images/9781250750198.jpg,333,500,https://www.amazon.com/dp/1250750199?tag=NYTBSREV-20,"[{'isbn10': '1250750199', 'isbn13': '9781250750198'}, {'isbn10': '1250750180', 'isbn13': '9781250750181'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1250750199?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250750198?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250750198'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FFALL%2BOF%2BRUIN%2BAND%2BWRATH%2FJennifer%2BL.%2BArmentrout%2F9781250750198'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781250750198'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781250750198?aff=NYT'}]",nyt://book/0be10fbc-a05f-5433-9379-46ec76b71cb3,1,Combined Print & E-Book Fiction,27.99,4.5,https://www.barnesandnoble.com/w/fall-of-ruin-and-wrath-jennifer-l-armentrout/1142827125?ean=9781250750198
2023-09-24,5,0,1,0,0,198217921X,9781982179212,Atria,Suspicions and accusations complicate a sheriff’s investigation of a wealthy landowner’s murder in a small Minnesota town in 1958.,THE RIVER WE REMEMBER,William Kent Krueger,by William Kent Krueger,https://storage.googleapis.com/du-prd/books/images/9781982179212.jpg,331,500,https://www.amazon.com/dp/198217921X?tag=NYTBSREV-20,"[{'isbn10': '198217921X', 'isbn13': '9781982179212'}, {'isbn10': '1982179236', 'isbn13': '9781982179236'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/198217921X?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982179212?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982179212'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BRIVER%2BWE%2BREMEMBER%2FWilliam%2BKent%2BKrueger%2F9781982179212'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781982179212'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781982179212?aff=NYT'}]",nyt://book/4b74319c-f0d4-5bcc-a5a2-774c893d7e07,1,Combined Print & E-Book Fiction,28.99,4.8,https://www.barnesandnoble.com/w/the-river-we-remember-william-kent-krueger/1143030183?ean=9781982179212
2023-09-17,8,0,1,0,0,0593536703,9780593536704,Knopf,"The seventh book in the Girl With the Dragon Tattoo series. When violence disrupts Mikael Blomkvist’s daughter’s marriage, Lisbeth Salander appears to be his last hope.",THE GIRL IN THE EAGLE'S TALONS,Karin Smirnoff,by Karin Smirnoff,https://storage.googleapis.com/du-prd/books/images/9780593536698.jpg,335,500,https://www.amazon.com/dp/059353669X?tag=NYTBSREV-20,"[{'isbn10': '059353669X', 'isbn13': '9780593536698'}, {'isbn10': '0593536703', 'isbn13': '9780593536704'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/059353669X?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593536704?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593536704'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BGIRL%2BIN%2BTHE%2BEAGLE%2527S%2BTALONS%2FKarin%2BSmirnoff%2F9780593536704'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593536704'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593536704?aff=NYT'}]",nyt://book/88a8a57e-2ba5-5ef8-98ce-a13fb5575e78,1,Combined Print & E-Book Fiction,14.99,3.2,https://www.barnesandnoble.com/w/the-girl-in-the-eagles-talons-karin-smirnoff/1143073078?ean=9780593536704
2023-09-03,5,0,1,0,0,0316404896,9780316404891,"Little, Brown","The Eagles’ starting quarterback is murdered and his wife, a Grammy-winning singer, is the prime suspect.",LION & LAMB,James Patterson and Duane Swierczynski,by James Patterson and Duane Swierczynski,https://storage.googleapis.com/du-prd/books/images/9780316404891.jpg,322,500,https://www.amazon.com/dp/0316404896?tag=NYTBSREV-20,"[{'isbn10': '0316404896', 'isbn13': '9780316404891'}, {'isbn10': '0316404993', 'isbn13': '9780316404990'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0316404896?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780316404891?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316404891'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FLION%2B%2526%2BLAMB%2FJames%2BPatterson%2Band%2BDuane%2BSwierczynski%2F9780316404891'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780316404891'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780316404891?aff=NYT'}]",nyt://book/abaeff13-c919-5345-9608-3df8831cef98,1,Combined Print & E-Book Fiction,30.0,4.3,https://www.barnesandnoble.com/w/lion-lamb-james-patterson/1142799569?ean=9780316404891
2023-09-03,9,14,14,0,0,1668026031,9781668026038,Atria,Anastasia might need the help of the captain of a college hockey team to get on the Olympic figure skating team.,ICEBREAKER,Hannah Grace,by Hannah Grace,https://storage.googleapis.com/du-prd/books/images/9781668026038.jpg,322,500,https://www.amazon.com/dp/1668026031?tag=NYTBSREV-20,"[{'isbn10': '1668026031', 'isbn13': '9781668026038'}, {'isbn10': '166802604X', 'isbn13': '9781668026045'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1668026031?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781668026038?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781668026038'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FICEBREAKER%2FHannah%2BGrace%2F9781668026038'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781668026038'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781668026038?aff=NYT'}]",nyt://book/a89bf395-aba9-520b-bf2b-7e6245e89ef9,1,Combined Print & E-Book Fiction,17.99,4.6,https://www.barnesandnoble.com/w/icebreaker-hannah-grace/1142730300?ean=9781668026038
2023-09-03,10,0,1,0,0,0062893122,9780062893123,Morrow,"The 17th book in the Sigma Force series. After a geological disaster, Cmdr. Gray Pierce and his team go into action to prevent even greater threats.",TIDES OF FIRE,James Rollins,by James Rollins,https://storage.googleapis.com/du-prd/books/images/9780062893079.jpg,329,500,https://www.amazon.com/dp/0062893076?tag=NYTBSREV-20,"[{'isbn10': '0062893076', 'isbn13': '9780062893079'}, {'isbn10': '0062893122', 'isbn13': '9780062893123'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0062893076?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062893123?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062893123'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTIDES%2BOF%2BFIRE%2FJames%2BRollins%2F9780062893123'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780062893123'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780062893123?aff=NYT'}]",nyt://book/5d48feb7-d786-557c-b7c0-f05311f7a313,1,Combined Print & E-Book Fiction,14.99,5.0,https://www.barnesandnoble.com/w/tides-of-fire-james-rollins/1142267968?ean=9780062893123
2023-09-03,15,4,2,0,0,1982179007,9781982179007,Atria,"After meeting a woman who shares the same birthday, Alix Summer becomes the subject of her own true crime podcast.",NONE OF THIS IS TRUE,Lisa Jewell,by Lisa Jewell,https://storage.googleapis.com/du-prd/books/images/9781982179007.jpg,329,500,https://www.amazon.com/dp/1982179007?tag=NYTBSREV-20,"[{'isbn10': '1982179007', 'isbn13': '9781982179007'}, {'isbn10': '1982179023', 'isbn13': '9781982179021'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982179007?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982179007?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982179007'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FNONE%2BOF%2BTHIS%2BIS%2BTRUE%2FLisa%2BJewell%2F9781982179007'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781982179007'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781982179007?aff=NYT'}]",nyt://book/f0840066-0941-51e8-9487-1ecf6a62d99e,1,Combined Print & E-Book Fiction,28.0,4.5,https://www.barnesandnoble.com/w/none-of-this-is-true-lisa-jewell/1142483491?ean=9781982179007
2023-09-10,2,0,1,0,0,1538736837,9781538736838,Grand Central,The fourth book in the Nora Kelly series. Kelly and Swanson search for the ninth victim of a gruesome and bizarre incident that occurred in 2008.,DEAD MOUNTAIN,Douglas Preston and Lincoln Child,by Douglas Preston and Lincoln Child,https://storage.googleapis.com/du-prd/books/images/9781538736821.jpg,331,500,https://www.amazon.com/dp/1538736829?tag=NYTBSREV-20,"[{'isbn10': '1538736829', 'isbn13': '9781538736821'}, {'isbn10': '1538742535', 'isbn13': '9781538742532'}, {'isbn10': '1538736837', 'isbn13': '9781538736838'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1538736829?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781538736838?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538736838'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FDEAD%2BMOUNTAIN%2FDouglas%2BPreston%2Band%2BLincoln%2BChild%2F9781538736838'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781538736838'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781538736838?aff=NYT'}]",nyt://book/6fd7216d-8b6f-5aa8-a172-e3f03302e2fd,1,Combined Print & E-Book Fiction,14.99,3.5,https://www.barnesandnoble.com/w/dead-mountain-douglas-preston/1142799588?ean=9781538736838
